"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"163",="1788","杏昌","108.5","2014","26.9","+1.58","6.1","-1.05","2.2","+0.25","22.6","-0.6","8.01","-0.33","6.28","+0.02","14.4","-0.98","9.07","-0.65","47"
"164",="8066","來思達","62.9","2014","66.6","+23","7.57","+32.4","0.98","+34.4","11.4","+0.8","2.04","+0.67","4.71","-0.28","31.3","+5.55","11.7","+1.24","51"
"165",="3596","智易","82.7","2014","174","+2.43","27.4","+13","6.92","+17.1","15.7","+1.47","4.5","+0.66","4.29","+0.14","11.6","+0.49","6.77","+0.55","45"
"166",="6672","騰輝電子-KY","87.9","2014","45.5","","6.79","","-0.39","","14.9","","-0.86","","0.87","","-8.61","","-0.87","","23"
"167",="4402","福大","5.02","2014","14.3","+15.4","-0.66","+19.8","-1.31","+15.5","-4.64","+2.04","-10.9","+2.05","-2.85","-0.87","-35.7","-2","-10.6","+0.49","26"
"168",="6641","基士德-KY","66.1","-","","","","","","","","","","","","","","","","",""
"169",="6111","大宇資","70.6","2014","3.33","+10.6","2.79","+6.58","-0.36","-56.1","84","-3.14","-10.2","-3.79","-0.82","-0.2","-11.5","-4.97","-5.87","-2.07","38"
"170",="4572","駐龍","82","-","","","","","","","","","","","","","","","","",""
"171",="6192","巨路","65.7","2014","59.2","-5.19","16.2","-2.8","6.34","-0.77","27.4","+0.67","10.7","+0.48","5.34","-0.04","16.7","-1.68","10.2","-0.43","57"
"172",="4107","邦特","130","2014","11.2","+17.3","4.75","+23.1","2.91","+35.2","42.3","+1.99","25.9","+3.42","3.43","+0.72","16.6","+1.76","13.4","+1.52","83"
"173",="2752","豆府","108","-","","","","","","","","","","","","","","","","",""
"174",="3004","豐達科","55.7","2014","13.8","+29.3","4.68","+41.4","-0.56","-150","34","+2.89","-4.05","-14.4","-1.32","-3.98","-7.21","-21.5","-2.55","-7.89","34"
"175",="3479","安勤","66.8","2014","37.6","+10.3","9.05","+6.51","2","+10.4","24.1","-0.86","5.08","-0.5","3.5","-0.15","11.1","-3.47","8.27","-1.25","55"
"176",="2377","微星","102.5","2014","849","+18.1","115","+24.4","30.1","+52.8","13.6","+0.68","3.55","+0.8","3.57","+1.23","12.7","+3.81","6.84","+1.84","43"
"177",="2348","海悅","60.5","2014","18.5","+112","5.84","+30.8","3.53","+4.39","31.6","-19.6","19","-19.7","4.13","-0.05","39.6","-52.9","17.2","-22","55"
"178",="5263","智崴","114.5","2014","8.3","+149","4.27","+204","2.24","+3852","51.5","+9.3","27.1","+28.8","6.83","+7.05","30","+31.4","18.7","+19.4","80"
"179",="3653","健策","205.5","2014","37.1","+4.54","9.54","+9.28","4.07","+40.5","25.7","+1.11","11","+2.8","3.83","+1.1","9.03","+2.38","7.72","+2.11","62"
"180",="4763","材料-KY","123.5","2014","3.59","-55.2","1.03","-41.2","0.57","-29","28.7","+6.8","16","+5.91","1.44","-0.59","9.55","-11","6.62","-7.01","55"
"181",="6486","互動","73.3","2014","21.6","+29.8","7.77","+15","2.03","+17.9","35.9","-4.64","9.37","-0.95","4.82","+0.73","23.5","+3","11.8","+1.14","43"
"182",="6411","晶焱","83","2014","16.3","+19.6","5.36","+18.6","1.51","-1.39","32.9","-0.29","9.26","-1.97","2.45","-0.31","13.7","-3.4","9.48","-2.59","57"
"183",="6290","良維","62.1","2014","73.4","+8.83","11.3","+16.7","3.69","+34.2","15.4","+1.03","5.03","+0.96","2.85","+0.6","10.6","+1.83","7.06","+1.81","47"
"184",="5234","達興材料","86.4","2014","33.3","-7.77","8.79","-16.5","3.04","-26","26.4","-2.75","9.12","-2.25","3.25","-1.37","16.2","-6.8","9.72","-4.2","45"
"185",="5312","寶島科","63.5","2014","24","+8.01","14.4","+6.75","3.52","-1.25","60.1","-0.71","14.7","-1.38","5.87","-0.07","17.2","-2.64","11.5","-1.78","55"
"186",="6147","頎邦","60.2","2014","177","+11.8","42.6","+11.6","25.5","+1.96","24.1","-0.04","15","-1.54","3.95","-0.19","11.4","-1.47","6.75","-1.18","60"
"187",="3617","碩天","80","2014","52.1","+6.17","21.8","+7.07","4.5","+6.03","41.7","+0.35","8.52","+0.13","5.64","+0.28","13.1","+0.3","8.54","-0.06","52"
"188",="3227","原相","162.5","2014","47.5","+2.6","21.8","+12.2","3.77","+43.7","45.8","+3.9","7.32","+1.53","2.95","+0.89","6.1","+1.31","5.19","+1.15","64"
"189",="4953","緯軟","74.4","2014","24.8","+14.5","4.82","+21.7","1.23","+106","19.4","+1.16","4.95","+2.2","2.89","+1.29","13.4","+5.48","7.61","+3.06","49"
"190",="6435","大中","90","2014","12.7","+6","2.47","-0.09","0.97","-5.49","19.4","-1.19","7.62","-0.93","3.34","-0.35","19.6","-4.33","13.4","-2.78","45"
"191",="6451","訊芯-KY","105","2014","53.8","+44.7","13.9","-17.9","9.24","+8.75","25.9","-19.7","17.2","-5.68","10.23","-2.28","24.5","+3.6","16","+0.25","68"
"192",="3526","凡甲","95","2014","17","+5.8","4.84","+13.7","0.78","+1714","28.4","+1.96","4.6","+4.33","1.29","+1.22","6.47","+6.09","4.1","+3.88","47"
"193",="8114","振樺電","85.2","2014","28.2","+3.99","11.8","+5.09","5.8","+14.3","41.8","+0.44","20.8","+2.27","8.88","+1.07","36.6","+0.9","20.5","-1.97","74"
"194",="2373","震旦行","87.9","2014","111","+3.11","48.7","+0.71","10.8","-9.6","44","-1.05","10.5","-1.35","3.46","-0.44","14.8","-3.19","8.37","-2.14","55"
"195",="3010","華立","55.4","2014","399","+16","35.7","+15.1","12.8","+10.2","8.96","-0.07","3.43","-0.17","5.52","+0.51","13.6","+0.13","5.53","-0.16","34"
"196",="1232","大統益","117.5","2014","218","+8.99","16.7","+31.1","9.87","+39.7","7.65","+1.29","4.55","+0.99","6.17","+1.75","29.4","+6.18","21.8","+5.32","53"
"197",="3455","由田","45.4","2014","15.1","+18.4","6.43","+34.4","1.22","+303","42.6","+5.09","8.11","+12.8","2.01","+3","7.8","+11.7","5.2","+7.92","51"
"198",="8466","美吉吉-KY","66.6","2014","40.3","+23.4","9.86","+19.4","3.41","-21.3","24.4","-0.82","8.45","-4.81","5.81","-1.88","20","-5.99","10.6","-2.63","45"
"199",="5469","瀚宇博","36.35","2014","487","-4.6","46.3","+23.8","7.06","+381","9.51","+2.18","1.64","+2.6","1.57","+2.13","4.33","+7.24","1.37","+2.26","40"
"200",="6277","宏正","87.3","2014","49","+7.15","28.8","+8.52","7.6","+2.59","58.8","+0.74","15.9","-0.69","6.37","+0.17","22.4","-1.3","14","-0.74","70"
"201",="5604","中連貨","58.1","2014","15.5","-3.88","4.5","-5.29","1.29","-4.97","29.1","-0.44","8.38","-0.1","1.19","-0.06","5.67","-0.22","3.26","-0.09","43"
"202",="2049","上銀","284","2014","151","+21.3","57.9","+25.7","24","+19","38.4","+1.35","15","-0.34","9.2","+1.24","17.8","+0.49","7.83","+0.6","53"
"203",="8942","森鉅","52.9","2014","36.7","+11.2","11.8","+7.65","7.47","+12.7","32.1","-1.05","19.2","+0.4","4.52","+0.16","11.3","-1.98","8.43","-0.08","68"
"204",="3541","西柏","75.8","2014","15.2","+40.9","5.91","+64.9","2.91","+175","38.8","+5.66","19.1","+9.31","7.6","+4.82","39.8","+22.8","24.2","+13.7","68"
"205",="1773","勝一","96","2014","72.8","+8.44","11.8","+4.13","5.24","-3.12","16.2","-0.67","7.2","-0.86","3.5","-0.55","14.3","-1.43","10.5","-0.92","47"
"206",="1301","台塑","85","2014","2,166","+0.54","166","+5.67","179","-13.7","7.64","+0.37","8.25","-1.36","2.81","-0.44","6.53","-1.97","4.26","-1.12","40"
"207",="6592","和潤企業","79.6","-","","","","","","","","","","","","","","","","",""
"208",="8924","大田","47.9","2014","42.9","-2.9","5.44","+17.1","-0.6","+30","12.7","+2.17","-0.85","+0.86","-0.5","+0.21","-1.59","+1.72","-0.97","+1.06","38"
"209",="3088","艾訊","53.7","2014","43.7","+18.4","15.3","+18.1","3.71","+37.8","35","-0.07","8.83","+1.19","4.75","+1.28","25.7","+4.46","16.1","+2.53","55"
"210",="1341","富林-KY","60.9","-","","","","","","","","","","","","","","","","",""
"211",="6464","台數科","114.5","2014","30.8","-5.21","17.8","+0.4","9.41","+11","57.6","+3.22","30.6","+4.01","8.51","+0.09","17.6","+0.77","10.5","+0.58","81"
"212",="2114","鑫永銓","80","2014","21.6","+18.5","7.28","+16.7","4.96","+13.5","33.8","-0.53","23","-1.02","7.34","+0.23","24.3","+1.04","19.2","+1.35","77"
"213",="3527","聚積","89","2014","21.5","-0.35","7.33","+6.21","1.81","+13.7","34.2","+2.11","8.55","+2.05","5.53","+0.67","12","+2.97","8.66","+2","57"
"214",="3211","順達","80.8","2014","258","-0.65","16.1","+6.95","9.26","+10.8","6.24","+0.44","3.59","+0.37","6.09","+0.59","12.3","+0.68","5.16","+0.1","43"
"215",="1723","中碳","101.5","2014","89","+0.96","28.3","+0.59","21.9","-1.03","31.7","-0.12","24.6","-0.6","9.5","-0.1","29.7","-2.85","25.8","-2.3","77"
"216",="1102","亞泥","43.9","2014","777","+10.7","111","+23.1","93.6","-11","14.3","+1.44","14","-3.3","2.98","-0.44","6.93","-2.58","4","-1.33","43"
"217",="2397","友通","75","2014","26.3","+13.6","8.61","+21.5","3.37","+33.1","32.8","+2.11","12.8","+1.88","2.95","+0.74","11.7","+2.73","9.71","+2.12","68"
"218",="2491","吉祥全","7.7","2014","6.4","-32.3","0.52","-23","2.21","+267","8.07","+0.97","23.5","+56.6","3.52","+5.63","27.9","+66.9","5.75","+14.6","45"
"219",="3532","台勝科","151","2014","111","+13","15.5","+81.6","10.9","+246","13.9","+5.25","9.75","+6.57","1.4","+1","5.66","+3.98","4.95","+3.58","62"
"220",="5530","龍巖","57.3","2014","54.5","+31.3","37.2","+24.9","21.9","+8.77","68.2","-3.48","42.2","-8.59","5.49","+0.44","23.9","+0.17","5.7","+0.25","64"
"221",="9943","好樂迪","64.5","2014","32.3","-1.36","18.5","+0.42","6.48","+63.6","57.3","+1.01","20","+7.96","4.4","+1.71","20.1","+7.7","16.1","+6.33","79"
"222",="4912","聯德控股-KY","80","2014","30.7","+45.1","7.19","+52.4","2.21","+68.7","23.4","+1.13","7.22","+1.01","6.73","+2.73","19.8","+6.92","8.72","+1.72","47"
"223",="6125","廣運","16.8","2014","103","+29.1","10.6","+135","1.84","+141","10.4","+4.67","2.58","+7.55","0.74","+2.57","3.67","+9.95","1.77","+4.45","45"
"224",="1215","卜蜂","71.5","2014","175","-3.28","20.9","+23.9","7.83","+72.8","11.9","+2.61","4.61","+2.12","3.21","+1.26","15.8","+6.41","8.73","+4.01","43"
"225",="2239","英利-KY","58.2","2014","134","+21.4","23.4","+9.32","11.4","+12.2","17.5","-1.93","8.51","-0.7","11.42","+1.24","20.8","-0.34","9.6","-0.26","45"
"226",="2881","富邦金","41.7","2014","3,818","+0.43","","","602","+56.4","","","15.8","+5.72","5.89","+1.99","16","+4.09","1.21","+0.32","38"
"227",="8497","格威傳媒","67.4","2014","17.9","","4.17","","0.24","","23.3","","4.37","","9.84","","36.4","","11.4","","50"
"228",="3679","新至陞","61.1","2014","40.8","-16.8","7.49","-3.52","2.91","+3.47","18.4","+2.52","7.14","+1.4","3.67","+0.17","6.22","-0.04","4.09","+0.03","45"
"229",="4557","永新-KY","68","2014","13","+4.25","4.28","+7.79","1.76","+22","33","+1.08","14.2","+1.97","5.68","+0.17","22.7","-6.82","13","+1.34","64"
"230",="6577","勁豐","73.2","2014","16.4","+182","3.71","+142","1.54","+123","22.6","-3.81","9.4","-2.51","6.69","-2.52","32","+15.5","18.8","+8.18","55"
"231",="6664","群翊","60.6","2014","14.6","","4.89","","1.86","","33.5","","12.9","","4.64","","13.4","","8.54","","55"
"232",="1730","花仙子","71","2014","16","+4.92","7.34","+7.74","1.14","-42.4","46","+1.2","7.45","-5.61","2.13","-1.59","11.5","-11.4","7.83","-7.43","57"
"233",="6223","旺矽","78.9","2014","41.6","+36.9","19.4","+37.9","5.18","+91","46.6","+0.34","12.4","+3.52","6.62","+3.08","15.2","+6.23","9.32","+3.63","57"
"234",="3217","優群","93.4","2014","12.8","-15.1","4.15","+11","1.28","+33.7","32.3","+7.6","9.98","+3.64","1.53","+0.39","9.13","+1.79","6.41","+2.05","51"
"235",="1777","生泰","87.7","2014","6.09","+21.4","2.22","+46.4","1.28","+65.1","36.4","+6.22","21","+5.56","4.93","+1.83","17.8","+2.36","14.2","+2.79","77"
"236",="9946","三發地產","15.65","2014","6.42","-88.3","1.88","-90.6","0.44","-96.8","29.3","-7.27","6.82","-18","0.21","-6.5","1.23","-40.1","0.39","-13.3","32"
"237",="6552","易華電","57.4","2014","12.6","-17.4","1.14","+184","0.67","-10.8","9.06","+6.42","5.35","+0.4","1.55","-0.97","13.6","-15.3","5.74","-1.44","40"
"238",="6706","惠特","147.5","-","","","","","","","","","","","","","","","","",""
"239",="2723","美食-KY","104","2014","179","+18.6","101","+20.1","5.28","-8.1","56.3","+0.73","3.03","-0.96","3.74","-0.33","8.33","-1.33","5.83","-1.12","60"
"240",="6579","研揚","63.8","2014","37.2","","13","","3.96","","35.1","","11","","4.13","","17.5","","12.6","","60"
"241",="6206","飛捷","68","2014","47.5","+16.8","15.2","+14.6","9.59","+11.6","32.1","-0.63","20.3","-1.04","7.25","-0.13","24.3","-1.96","18.8","+0.17","77"
"242",="6525","捷敏-KY","58.5","2014","27","","7.37","","4.58","","27.3","","16.9","","5.15","","28.2","","18.4","","66"
"243",="4549","桓達","71","2014","9.16","+13.1","5.4","+18.7","1.93","+17.7","59","+2.75","21.1","+0.81","5.68","+0.56","19.2","-2.72","15.6","-1.11","79"
"244",="6238","勝麗","172","2014","12.1","-4.07","0.56","-54","0.32","-65.3","4.62","-5.01","2.69","-4.75","1.1","-3.44","9.1","-69.2","6.34","-21.8","47"
"245",="6690","安碁資訊","128.5","-","","","","","","","","","","","","","","","","",""
"246",="9938","百和","66","2014","91.2","+12.4","30.5","+22.4","9.8","+38.9","33.5","+2.72","12.6","+2.86","3.29","+0.92","14.4","+2.83","8.59","+1.86","60"
"247",="3388","崇越電","65","2014","75.2","+5.08","11.9","+6.73","3.19","-5.07","15.8","+0.24","4.54","-0.42","5.14","-0.28","11.1","-0.9","7.98","-0.83","51"
"248",="6180","橘子","61","2014","90.7","+10.1","15.9","-19.7","0.93","+26.2","17.5","-6.52","1.15","+0.46","0.59","+0.12","4.11","+1.8","2.09","+0.83","38"
"249",="1339","昭輝","42","2014","14.4","+17.8","5.18","+25.7","3.01","+37.3","35.9","+2.26","20.9","+2.98","4.57","+1.24","17","+3.37","10.1","+2.25","64"
"250",="2233","宇隆","60.1","2014","19.7","+9.54","6.97","+12.3","2.76","-3.32","35.3","+0.88","13.8","-2.12","6.3","-0.64","15.5","-8.54","11.5","-4.61","66"
"251",="2640","大車隊","79.1","2014","14.8","+33","7.28","+22.1","2.57","+18.7","49.3","-4.39","17.4","-2.05","6.09","+0.7","22.1","+1.32","12.7","-3.61","64"
"252",="4571","鈞興-KY","59.5","-","","","","","","","","","","","","","","","","",""
"253",="2354","鴻準","53.6","2014","839","-11.3","153","+26.7","94","+33.8","18.2","+5.46","11.2","+3.77","6.84","+1.45","12.4","+1.64","8.29","+1.38","57"
"254",="5225","東科-KY","24.75","2014","56.9","+8.93","9.03","+14.1","2.65","-19.5","15.9","+0.72","4.65","-1.65","4.36","-1.05","14.5","-4.21","8.94","-3.17","47"
"255",="2597","潤弘","61.1","2014","142","-5.39","18.6","+0.64","11.3","+1.46","13.1","+0.79","9.28","+1.3","8.38","+0.12","24.8","-2.43","10.2","+0.18","47"
"256",="1259","安心","68.7","2014","42.5","-1.21","10.9","+3.75","0.93","+16.9","25.5","+1.22","1.06","+0.51","2.86","+0.41","2.79","+1.34","1.86","+0.9","55"
"257",="3026","禾伸堂","122.5","2014","160","+0.79","20.4","+3.56","9.04","+30","12.8","+0.34","4.96","+1.01","4.05","+1.61","8.55","+1.89","5.77","+1.31","51"
"258",="6263","普萊德","63.7","2014","12.8","+19.8","4.39","+28.2","2.45","+28.6","34.3","+2.26","19.1","+1.31","4","+0.8","23","+3.53","18.7","+2.49","77"
"259",="6582","申豐","115","2014","31.2","","5.73","","3.77","","18.4","","12.1","","4","","21.1","","15.5","","60"
"260",="8109","博大","68.7","2014","8.85","+20","4.5","+26.1","3.16","+22.8","50.8","+2.48","35.7","+0.81","5.31","+0.95","29","+1.68","16.5","+0.14","85"
"261",="8424","惠普","52.2","2014","8.6","+4.67","2.41","+10.4","1.45","+16.2","28","+1.46","16.8","+1.68","4.02","+0.21","18.4","+0.17","15.9","+0.44","70"
"262",="2939","凱羿-KY","141.5","-","","","","","","","","","","","","","","","","",""
"263",="5478","智冠","119","2014","150","+36.1","37.9","+11.2","5.21","+36.3","25.3","-5.65","2.91","-0.44","4.09","+1.08","7.18","+0.78","4.29","+0.31","49"
"264",="3081","聯亞","260.5","2014","13.1","+82.9","8.01","+98.8","6.14","+127","61.2","+4.92","47","+9.18","11.19","+6.17","49.6","+22.3","41.9","+18.3","95"
"265",="3515","華擎","139","2014","89.1","-14","16.4","-26.6","5.06","-52.3","18.4","-3.14","5.48","-4.73","4.4","-4.83","7.93","-9.08","5.85","-6.24","40"
"266",="2850","新產","35.3","2014","110","+9.46","36.5","+8.35","10.4","+6.6","33.2","-0.34","9.42","-0.25","3.28","+0.2","14.2","-0.28","3.9","-0.01","52"
"267",="4974","亞泰","54","2014","32.9","-5.23","4.68","+11.4","2.52","+10.6","14.2","+2.12","7.66","+1.1","4.07","+0.2","16.4","-1.24","9.79","-0.9","48"
"268",="2926","誠品生活","82","2014","35.1","+2.42","15.8","+10.1","3.69","+22.5","45.2","+3.13","10.5","+1.72","8.17","+1.45","25.3","-2.86","8.72","+0.3","60"
"269",="9942","茂順","63.6","2014","29","+14.5","10.7","+14.8","5.25","+4.16","37","+0.09","18.1","-1.78","6.32","+0.26","20.5","-0.96","14.4","-1.08","60"
"270",="6138","茂達","74.8","2014","34.9","+14.5","9.93","+18.2","2.35","+130","28.5","+0.88","7.84","+3.37","2.01","+1.21","13.5","+6.78","10.4","+5.14","55"
"271",="1326","台化","72.2","2014","4,015","-6.2","178","-45.3","105","-57.7","4.43","-3.17","3.49","-2.74","1.8","-2.45","4.41","-4.7","2.65","-2.6","40"
"272",="6023","元大期","54.7","2014","22.7","-5.12","11.6","-6.54","8.71","+33.2","51","-0.78","38.3","+11","3.75","+0.93","12","+2.46","2.33","+0.61","57"
"273",="6514","芮特-KY","61.2","2014","1.73","-62.5","0.14","-87","-0.06","-114","8.06","-15.2","-20.1","-29.3","-0.34","-2.84","-9.08","-21.8","-6.61","-16.4","32"
"274",="9917","中保科","86","2014","131","+3.64","48.4","+0.6","20.3","+4.54","37","-1.12","16","+0.23","4.74","+0.17","19.3","-0.22","10.8","-0.29","62"
"275",="3546","宇峻","88.4","2014","7.36","-7.39","6.64","-9.43","0.06","-81.2","90.2","-2.04","0.84","-3.14","0.18","-0.77","0.68","-2.56","0.59","-2.21","61"
"276",="8171","天宇","15.15","2014","32.5","+162","1.06","+21.1","-0.3","+36.8","3.27","-3.81","-0.93","+2.92","-0.6","+0.57","-4.13","+2.74","-1.75","+1.65","30"
"277",="4915","致伸","46.3","2014","522","+23.4","62.2","+65.7","15.4","+131","11.9","+3.04","3.08","+1.5","3.57","+2.02","18","+8.97","6.12","+2.9","45"
"278",="4987","科誠","48","2014","12.4","+29.2","4.75","+27.3","1.81","+20.4","38.3","-0.58","14.6","-1.08","7.52","+1.27","23.4","+1.14","14.6","+0.61","64"
"279",="1338","廣華-KY","51.6","2014","84","+14.9","19.2","+18.9","6.33","+38","22.8","+0.77","7.54","+1.24","7.78","+1.91","11.6","+1.44","7.45","+1.25","55"
"280",="6279","胡連","86.8","2014","32.3","+16","13.6","+25","7.77","+26.8","42.2","+3.02","24","+2.05","8","+1.09","21.3","+0.68","15.4","+0.4","74"
"281",="2727","王品","68","2014","169","+13.7","86.4","+10.6","7.03","-31","51.1","-1.42","5.25","-2.24","9.14","-4.5","18","-5.14","9.54","-3.66","55"
"282",="2882","國泰金","39.25","2014","4,073","+3.87","","","494","+30.6","","","12.2","+2.49","3.93","+0.65","12.1","+0.01","0.76","+0.11","41"
"283",="3213","茂訊","49.2","2014","21.4","+9.72","5.21","+18.2","2.28","+18.2","24.3","+1.74","10.6","+0.76","3.88","+0.6","18.8","+1.85","14.2","+1.24","62"
"284",="5511","德昌","29.2","2014","51.4","-3.18","8.56","+5.02","5.88","-5.7","16.6","+1.3","11.4","-0.31","3.88","-0.44","18","-3.49","8.14","+0.04","51"
"285",="1521","大億","57.6","2014","49.6","+18.1","8.9","+32.2","3.72","+21.4","17.9","+1.91","7.5","+0.21","4.88","+0.86","22.6","+3.32","11.3","+1.12","43"
"286",="3443","創意","224","2014","69.5","+12.6","18.9","+17.8","4.39","+51.6","27.1","+1.21","6.31","+1.63","3.27","+1.11","12.9","+4.46","9.27","+3.14","52"
"287",="2923","鼎固-KY","23.5","2014","76.9","-28.6","39.8","-16.9","29","-7.74","51.7","+7.27","40.6","+10.4","1.67","-0.13","5.76","-2.19","2.75","-0.85","47"
"288",="9939","宏全","54.2","2014","172","+3.74","28","-3.31","9.66","-13","16.3","-1.19","5.43","-1.38","3.72","-0.55","8.27","-2.28","3.43","-1.44","40"
"289",="2456","奇力新","99.9","2014","39.5","+6.6","9.24","+20.3","3.64","+34.6","23.4","+2.66","9.19","+2.18","2.7","+0.88","10.9","+2.37","5.26","+1.02","47"
"290",="4175","杏一","74.4","2014","36.1","+7.13","11.2","+6.44","0.98","-6.27","31","-0.2","2.69","-0.38","4.04","-0.67","19.1","-11.1","6.27","-1.04","51"
"291",="3684","榮昌","34","2014","5.13","+26.2","1.99","+24.4","0.67","+53.8","38.8","-0.57","13.1","+2.36","3.4","+0.97","21.6","+4.32","14.8","+3.1","64"
"292",="2643","捷迅","42.9","2014","24.1","+3.22","2.63","+0.01","0.43","+52.2","10.9","-0.35","1.79","+0.57","2","+0.69","11.8","+3.5","5.05","+1.63","41"
