"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"1317",="8042","金山電","33.45","2012","30.6","-4.74","8.46","+15.5","5.03","+21.2","27.7","+4.85","16.6","+3.65","5.4","+0.91","18.6","+1.67","12.3","+1.12","60"
"1318",="1443","立益","9","2012","24","-15.4","-1.07","-281","-2.29","-12.7","-4.46","-6.54","-13.1","-6.2","-1.7","-0.2","-17.9","-7.73","-5.7","-2.11","28"
"1319",="1714","和桐","7.2","2012","461","-2.92","30.8","-13.4","5.85","-49.9","6.69","-0.81","1.77","-1.77","0.68","-0.85","5.46","-7.34","2.45","-3.51","38"
"1320",="2417","圓剛","13.95","2012","13.1","-50.1","5.74","-51.8","0","-100","43.8","-1.55","0.02","-24.9","0","-2.73","0.01","-12.8","0.01","-10.5","57"
"1321",="2603","長榮","10.75","2012","1,410","+30.4","41.6","+2563","3.13","+110","2.95","+3.11","-0.15","+3.25","0.1","+0.99","-0.34","+5.08","-0.14","+2.61","34"
"1322",="2718","晶悅","17.25","2012","2.59","","0.63","","0.31","+0.97","24.3","","11.8","","1.35","-0.03","5.44","","4.04","","57"
"1323",="6174","安碁","10.5","2012","5.54","+1.64","1.05","+12.9","0.17","+120","19","+1.89","3.07","+1.65","0.34","+0.19","3.28","+1.79","2.51","+1.41","45"
"1324",="6241","易通展","9.83","2012","18.5","+725","1.93","+391","0.93","+1833","10.5","-7.13","5.06","+7.46","3.93","+4.16","33.8","+36.1","19.5","+21.4","48"
"1325",="2014","中鴻","7.3","2012","432","-5.66","-22","-14","-34.8","-42","-5.1","-0.88","-8.04","-2.7","-2.42","-0.71","-32.4","-15.2","-9.41","-2.73","23"
"1326",="2305","全友","5.22","2012","7.81","-7.09","2.88","-19.2","-0.44","-185","36.9","-5.51","-4","-11.8","-0.22","-0.47","-2.64","-8.24","-1.62","-5.25","38"
"1327",="2314","台揚","21.4","2012","75.6","+13.2","5.17","+76.5","-10.3","+42.2","6.84","+2.45","-13.6","+13","-3.8","+0.5","-33.8","+14.9","-12.1","+8.46","32"
"1328",="2358","廷鑫","13.55","2012","8.62","+55.4","0.37","+282","-0.23","+1.34","4.27","+2.53","-2.62","+1.51","-0.32","+0.03","-2.98","+0.42","-2.72","+0.58","32"
"1329",="2405","浩鑫","9.7","2012","142","+44.5","16","+31.9","3.26","+2791","11.3","-1.08","2.24","+2.24","0.96","+0.93","8.53","+8.52","4.65","+4.65","40"
"1330",="2489","瑞軒","7.33","2012","370","-34.3","38","-44.4","14.4","+19.1","10.3","-1.87","3.95","+1.5","1.81","+0.3","8.53","+1.11","4.06","+1.13","45"
"1331",="2497","怡利電","15.95","2012","28.8","+43.5","8.1","+27.9","1.92","+14","28.1","-3.43","6.67","-1.69","1.67","+0.08","14.1","-2.4","8.64","-0.47","53"
"1332",="6405","悅城","14.8","2012","18.7","+86","6.6","+82.2","4.06","+123","35.2","-0.72","21.7","+3.59","10.25","+3.29","45","+14","20.9","+9.42","64"
"1333",="1446","宏和","28.75","2012","7.55","-12.3","1.41","+118","-0.29","-107","18.6","+11.2","-3.83","-50.6","-0.21","-3.12","-1.44","-23.3","-1.04","-15.9","36"
"1334",="2302","麗正","7.02","2012","5.83","-27.3","0.62","-50.5","-1.72","-115","10.7","-5.02","-29.6","-19.6","-1.07","-0.57","-10.4","-5.86","-8.28","-4.55","28"
"1335",="4924","欣厚-KY","7.29","2012","11.2","-7.65","1.33","-53.7","-0.88","-233","11.8","-11.7","-7.87","-13.4","-2.54","-4.66","-17.2","-30.3","-8.36","-15.3","26"
"1336",="4167","展旺","26.55","2012","8.38","","-2.48","","-4.52","-92.7","-29.6","","-54","","-3.34","-1.44","-35.6","","-19","","23"
"1337",="1721","三晃","9.8","2012","15.6","-11","1.22","+52.6","-0.04","+90","7.8","+3.25","-0.23","+1.82","-0.04","+0.45","-0.49","+4.31","-0.22","+1.91","23"
"1338",="2702","華園","15.85","2012","5.51","+5.95","4.13","-0.54","0.7","-5.25","75","-4.9","12.8","-1.51","0.86","-0.09","7.17","-0.93","3.77","-0.85","55"
"1339",="5381","合正","2.88","2012","15.9","-36.9","-2.17","-591","-7.88","-58.4","-13.7","-15.4","-49.7","-29.9","-4.21","-2.56","-41.6","-21.5","-17.9","-8.57","18"
"1340",="5521","工信","8.33","2012","40.1","-12.2","3.34","-31.8","1.29","-36.1","8.33","-2.39","3.15","-1.14","0.37","-0.21","2.95","-1.66","1.5","-0.95","40"
"1341",="6225","天瀚","2.9","2012","3.89","-48.2","0.41","+1717","-1.94","+30","10.4","+10.1","-49.9","-13","-3.69","-1.29","-62.8","-8.07","-31.9","-6.56","28"
"1342",="3438","類比科","33.7","2012","12.4","","3.33","","0.87","-16.8","26.8","","7","","2.26","-0.45","8.28","","6.95","","55"
"1343",="8068","全達","24.1","2012","11.3","-22.1","0.86","+4.04","-0.5","+10.4","7.57","+1.91","-4.4","-0.58","-1.4","+0.42","-38.1","-7.96","-11.4","-1.18","23"
"1344",="1438","裕豐","12.1","2012","0.28","","0.16","","0.1","-75.7","58.2","","35.7","","0.1","-0.3","1.99","","1.72","","66"
"1345",="3058","立德","6.73","2012","75.1","-6.43","12.1","+29.7","3.6","+488","16.1","+4.49","4.8","+4.03","2.46","+2.04","14.5","+11.8","6.58","+5.5","43"
"1346",="1313","聯成","9.27","2012","495","+22.4","28.7","+59.9","12.1","+15.2","5.79","+1.36","2.43","-0.17","1.08","+0.08","6.79","+0.98","2.96","+0.17","45"
"1347",="2457","飛宏","6.95","2012","119","-17.3","23","-35.8","3.12","-78.1","19.4","-5.59","2.5","-7.26","1.13","-4.06","4.75","-17","2.94","-10.2","45"
"1348",="2736","高野","14.6","2012","3.72","","2.11","","0.73","","56.6","","19.2","","7.89","","12.8","","7.79","","68"
"1349",="6160","欣技","12.2","2012","15.3","-1.52","6.36","-14.8","0.81","-56.7","41.4","-6.46","5.23","-6.77","1.18","-1.57","7.79","-9.85","5.75","-7.8","51"
"1350",="3313","斐成","14.1","2012","24","-12.8","4.06","-17","-0.22","-116","17","-0.87","-0.33","-5.55","-0.26","-1.86","-0.5","-9.68","-0.31","-6.34","32"
"1351",="2712","遠雄來","38.15","2012","5.11","","2.01","","0.63","-33.2","39.3","","12.2","","0.66","-0.33","6.02","","3.63","","53"
"1352",="3362","先進光","36.6","2012","10.2","+25.1","3.26","+77.9","0.81","+367","31.9","+9.46","7.89","+5.77","1.03","+0.81","10.2","+7.83","6.39","+4.81","48"
"1353",="5328","華容","8.22","2012","13.9","-11.1","2.67","-25.6","-0.73","-350","19.2","-3.73","-5.25","-7.12","-0.36","-0.49","-3.54","-4.77","-2.6","-3.58","40"
"1354",="5603","陸海","9.57","2012","20.1","-4.26","1.79","+0.88","-0.22","+37.6","8.91","+0.45","-0.93","+0.53","-0.35","+0.21","-1.93","+1.29","-0.84","+0.62","28"
"1355",="4513","福裕","7.28","2012","26.2","-13.9","6.47","-8.2","0.24","-71.2","24.7","+1.53","1.89","-1.75","0.32","-0.96","5.6","-9.17","1.66","-2.45","38"
"1356",="5426","振發","9.9","2012","17","+8.35","3.73","+22.6","1.8","+75.4","21.9","+2.55","11.7","+5.61","1.25","+0.53","8.97","+4.54","7.31","+3.75","64"
"1357",="2061","風青","7.77","2012","21.4","-18.5","0.62","-8.33","-0.25","-164","2.87","+0.32","-1.23","-0.83","-0.61","-0.36","-5.32","-3.24","-1.89","-1.13","25"
"1358",="2913","農林","14.15","2012","21.3","+35.4","5.38","+9999","8.61","+314","25.2","+25.4","40.2","+26.8","1.38","+1.04","7.17","+5.24","4.16","+3","49"
"1359",="3027","盛達","8.09","2012","13.1","-14.9","3.41","-10.3","0.35","+130","26","+1.34","2.66","+1.7","0.38","+0.22","2.47","+1.43","1.78","+1.08","53"
"1360",="5464","霖宏","10.85","2012","17.8","-2.68","1.87","-0.55","0.3","-80.6","10.5","+0.23","1.66","-6.68","0.49","-2.05","2.96","-12.4","1.08","-5.19","38"
"1361",="6129","普誠","5.96","2012","16.9","-6.11","6.14","-2.48","0.38","+7.98","36.2","+1.35","1.79","-0.14","0.21","+0.02","1.37","-0.13","1.21","-0.12","55"
"1362",="8937","合騏","14.55","2012","4.18","-7.08","0.33","-11.7","-0.04","+75","7.96","-0.42","-0.87","+2.36","-0.05","+0.15","-0.47","+1.36","-0.41","+1.21","43"
"1363",="1905","華紙","7.79","2012","49.6","-41.6","3.66","-27.6","44.6","+9999","7.39","+1.43","89.6","+88.9","5.8","+5.78","30","+29.4","21.1","+20.6","64"
"1364",="2610","華航","8.24","2012","1,410","-0.94","98.8","+5.71","-4.18","+78.6","7.01","+0.44","-0.16","+1.09","-0.07","+0.35","-0.43","+3.04","-0.1","+0.73","30"
"1365",="8421","旭源","9.6","2012","10.1","+14.2","2.33","+22.1","0.24","-23.1","23.1","+1.49","2.38","-1.15","0.75","-0.34","4.58","-2.66","1.58","-1.02","47"
"1366",="3623","富晶通","15.4","2012","8.31","","0.99","","0.15","+117","12","","1.77","","0.26","+1.81","2.4","","1.84","","48"
"1367",="4406","新昕纖","8.65","2012","8.8","","-0.1","","-0.17","-156","-1.18","","-1.89","","-0.32","-0.89","-2.79","","-2.1","","36"
"1368",="5202","力新","15.2","2012","2.5","+27.4","1.79","-3.58","-1.46","-1213","71.4","-23","-66.8","-72.2","-2.47","-2.69","-27.1","-28.7","-24.8","-26.4","49"
"1369",="8101","華冠","3.33","2012","208","-23","11.1","-42.2","-4.76","-211","5.32","-1.77","-2.41","-4","-1.15","-2.22","-12.1","-22.3","-3.52","-6.71","23"
"1370",="1809","中釉","9.03","2012","38.6","-1.94","7.41","-18.9","1.25","-48.4","19.2","-4.03","3.4","-4.52","0.65","-0.63","3.15","-4.4","2.21","-3.05","45"
"1371",="1815","富喬","9.65","2012","42.8","-0.57","7.24","-31.9","0.5","-89.7","16.9","-7.76","1.17","-10.1","0.16","-1.55","0.99","-10.1","0.36","-3.43","45"
"1372",="3311","閎暉","29.7","2012","90.5","-33.6","22.6","-26.5","8.67","-35","25","+2.4","9.58","-0.14","4.72","-2.7","13.4","-7.86","6.97","-2.78","55"
"1373",="4534","慶騰","7.48","2012","8.22","+14.7","1.1","+23.5","-0.56","-40.8","13.4","+0.95","-6.78","-1.26","-0.84","-0.25","-8.28","-2.84","-4.3","-1.21","30"
"1374",="2506","太設","9.04","2012","28.9","-65.9","12.9","-53.2","0.22","-97.6","44.6","+12.1","0.49","-11","0.06","-2.42","0.22","-15.3","0.08","-5.32","36"
"1375",="2530","華建","15.95","2012","0.14","-98.9","0","-100","-0.17","-107","-0.65","-31.1","-200","-219","-0.07","-1.07","-0.86","-8.55","-0.39","-4.23","21"
"1376",="4131","晶宇","4.43","2012","0.4","","0.17","","-0.32","-2.07","41.5","","-78.8","","-0.66","-0.01","-12.7","","-12.2","","55"
"1377",="1423","利華","10.85","2012","10.4","","-0.23","","-1.02","-295","-2.23","","-9.79","","-0.59","-0.88","-3.88","","-3.51","","40"
"1378",="2444","兆勁","15.15","2012","19.9","-2","2.47","+26.8","0.04","-65.6","12.4","+2.82","0.2","-0.38","0.03","-0.06","0.38","-0.73","0.21","-0.32","40"
"1379",="4510","高鋒","9.9","2012","14.9","-13.4","2.53","-14.7","0.19","-71.2","17","-0.26","1.26","-2.52","0.22","-0.55","1.68","-4.26","0.86","-2.3","36"
"1380",="6512","啟發電","14","-","","","","","","","","","","","","","","","","",""
"1381",="8940","新天地","9.95","2012","14.1","-17.7","6.86","-22.4","1.05","-24","48.8","-2.96","6.63","-0.35","1.57","-0.48","8.78","-2.35","6.06","-1.59","64"
"1382",="1459","聯發","6.85","2012","39.5","-10.8","0.82","+133","-0.44","-115","2.06","+1.27","-1.08","-7.64","-0.14","-1.04","-1.1","-8.29","-0.57","-4.27","34"
"1383",="2440","太空梭","8.64","2012","21.7","-8.51","0.74","-47.4","-1.89","-106","3.39","-2.5","-8.55","-3.01","-1.36","-0.7","-13.6","-4.8","-7.49","-2.41","28"
"1384",="3631","晟楠","49.6","2012","16.1","-19.7","2.13","-33.6","1.38","-37.2","13.2","-2.76","8.55","-2.38","1.83","-0.98","10.5","-4.71","6.98","-4.69","53"
"1385",="2009","第一銅","7.22","2012","41.7","","0.48","","0.56","+264","1.15","","1.35","","0.15","+0.25","1.25","","0.92","","36"
"1386",="3372","典範","8.85","2012","28.6","-1.32","-0.25","+75.4","-2.08","+33.3","-0.88","+2.64","-7.27","+3.49","-0.69","+0.34","-6.82","+2.6","-5.51","+2.01","39"
"1387",="6442","光聖","35.4","2012","35.3","+13.5","5.33","+0.37","1.09","+28.2","15.1","-1.98","3.06","-0.02","2.01","+0.24","6.49","+1.45","3.78","+0.55","40"
"1388",="8147","正淩","35","2012","6.66","+5.79","1.72","+18.5","0.36","+21.2","25.8","+2.76","5.44","+0.69","2.07","+0.3","13.7","+1.17","7.53","+1.46","43"
"1389",="8289","泰藝","11.5","2012","17.2","-17.6","2.9","-29.5","-0.12","-116","16.9","-2.85","-0.77","-4.38","-0.16","-1.15","-0.93","-5.91","-0.54","-3.38","36"
"1390",="1447","力鵬","5.75","2012","258","+1.51","7.35","+109","0.3","+113","2.85","+1.46","0.09","+0.72","0.04","+0.38","0.27","+1.98","0.15","+1.1","32"
"1391",="3149","正達","7.11","2012","93.7","+27.7","19.4","+17.6","6.71","-20.3","20.7","-1.77","7.15","-4.32","2.76","-1.35","7.49","-8.38","4.07","-4.96","41"
"1392",="5276","達輝-KY","8.25","2012","0.98","","0.3","","-0.02","","30","","-1.71","","-0.39","","-0.84","","-0.61","","36"
"1393",="6118","建達","8.95","2012","90","-2.54","3.3","-5.96","0.27","+55.8","3.67","-0.13","0.3","+0.11","0.3","+0.11","2.59","+0.92","0.89","+0.34","30"
"1394",="6120","達運","10.3","2012","212","-13.7","12","-18.5","1.04","-71","5.68","-0.34","0.52","-0.93","0.22","-0.49","0.98","-1.88","0.56","-1.04","47"
"1395",="8429","金麗-KY","7.27","2012","45.2","+67.4","16","+68.2","9.22","+78.3","35.4","+0.17","20.4","+1.25","8.84","+3.66","33.9","+3.46","23.8","+5.73","80"
"1396",="1445","大宇","8.26","2012","20.4","-11.5","1.45","-33.8","0.26","-74.7","7.08","-2.39","1.28","-3.2","0.19","-0.56","1.37","-4.03","1.12","-3.36","43"
"1397",="2364","倫飛","2.05","2012","13.5","-38.2","1.91","-54.4","-2.47","-587","14.1","-5.03","-18.3","-20.6","-1.34","-1.54","-20","-23.8","-11.9","-14","40"
"1398",="1616","億泰","4.1","2012","43.1","-18.2","1.8","+470","0.13","+107","4.18","+3.58","0.29","+4","0.07","+1.09","0.74","+11.6","0.35","+5.5","32"
"1399",="3221","台嘉碩","22.15","2012","17","-9.72","1.64","+8.99","-0.07","+85.9","9.68","+1.66","-0.48","+2.27","-0.08","+0.5","-0.57","+2.9","-0.38","+1.95","38"
"1400",="8411","福貞-KY","10.5","2012","62.7","+18","10.1","+20.6","4.44","+27.8","16.2","+0.34","7.08","+0.54","4.42","-1.24","13.1","+0.62","8.09","+0.59","45"
"1401",="1451","年興","14.7","2012","132","+0.47","9.17","-28.5","8.04","+6.33","6.96","-2.82","6.08","+0.36","1.74","+0.3","7.51","+1.15","5.75","+0.72","45"
"1402",="2465","麗臺","9.15","2012","22.7","-7.91","2.33","-28.7","-1.25","-175","10.3","-3","-5.61","-3.76","-1.17","-0.75","-14.2","-9.59","-9.27","-6.11","34"
"1403",="4109","加捷生醫","16.1","2012","6.29","+3.63","1.93","-7.17","0.3","+65.9","30.6","-3.56","2.49","+0.65","0.55","+0.2","2.15","+0.54","1.46","+0.39","53"
"1404",="5210","寶碩","6.54","2012","2.54","-9.29","1.81","+8.83","0.02","-80.2","71.1","+11.8","0.61","-2.17","0.02","-0.09","0.2","-0.76","0.18","-0.69","60"
"1405",="2485","兆赫","15.95","2012","78.5","-26.3","14.2","-20.1","5.14","-42.7","18.2","+1.41","6.15","-2.08","1.61","-1.21","7.16","-5.85","5.42","-4.08","51"
"1406",="2528","皇普","19.95","2012","0","","0","","0.26","+154","68.2","","5840","","0.26","+0.74","2.75","","1.25","","47"
"1407",="4530","宏易","11","2012","3.93","-26.3","-0.06","+74.6","-1.95","-826","-1.65","+3.14","-57.1","-51.1","-1.96","-1.75","-38.2","-33.8","-27.4","-24.6","23"
"1408",="5302","太欣","5.37","2012","3.58","-10.1","1.5","+18.1","-0.38","+68","41.8","+9.99","-12.1","+20.1","-0.23","+0.52","-2.9","+7.75","-2.26","+5.5","43"
"1409",="3202","樺晟","18.4","2012","20.8","-1.05","1.04","-20.6","-1.2","+20.5","4.99","-1.23","-7.38","+0.86","-1.67","+0.4","-13.7","-0.3","-5.94","+0.63","18"
"1410",="3666","光耀","15.15","2012","10.2","+23.9","1.81","+332","0.39","+111","17.7","+12.6","3.81","+45.4","1.49","+10","12.7","+106","5.43","+46.1","36"
"1411",="5304","鼎創達","2.2","2012","11.9","-14.6","3","-10.6","-0.76","-143","25.2","+1.11","-3.63","-20.8","-0.41","-1.35","-3.2","-20","-1.01","-6.52","32"
"1412",="5314","世紀","3.98","2012","2.04","+2.62","1.05","+7.55","-0.35","-146","51.7","+2.37","-17","-54.9","-0.54","-1.21","-3.95","-10.7","-3.76","-10.1","55"
"1413",="4157","太景*-KY","18.7","2012","0.4","","0.28","","-4.78","","70","","-1182","","-0.81","","-130","","-65.2","","39"
"1414",="2363","矽統","13.9","2012","5.94","-58.1","1.49","-70.6","-15","-115","25","-10.6","-257","-206","-2.41","-1.39","-18.1","-11.5","-17.3","-11","45"
"1415",="3490","單井","20.7","2012","3.81","-30.8","1.07","-46.2","-0.2","-129","28.1","-8.08","-5.2","-17.5","-0.56","-2.5","-2.78","-11.4","-1.95","-8.27","34"
"1416",="4903","聯光通","13.9","2012","15.7","+51.4","2.71","+20.6","0.72","+34.4","17.3","-4.41","5.53","-0.55","0.95","+0.24","9.77","+2.28","6.31","+1.51","47"
"1417",="4911","德英","33.2","2012","0.31","","0.19","","-0.12","-304","61.6","","-37.6","","-0.21","-0.32","-1.41","","-1.39","","52"
"1418",="8024","佑華","8.74","2012","7.5","-1.95","2.16","-0.65","0.17","-15","28.8","+0.38","2.27","-0.35","0.35","-0.02","2.23","-0.11","1.94","-0.06","52"
"1419",="8080","永利聯合","2.92","2012","8.87","-8.23","0.72","-6.45","0.01","+103","8.16","+0.16","0.08","+2.32","0.01","+0.44","0.11","+3.82","0.07","+2.39","43"
"1420",="2724","富驛-KY","3.14","2012","7.91","+51.8","1.47","-6.46","-0.29","-206","18.6","-11.6","-3.63","-8.83","-0.89","-1.9","-4.93","-9.63","-2.23","-5.58","30"
"1421",="5488","松普","5.36","2012","18.8","-26.2","0.71","-28.6","-1.21","-38.5","3.79","-0.12","-6.48","-3.03","-1.32","-0.36","-9.7","-3.23","-6.21","-2.28","27"
"1422",="5703","亞都","24.4","2012","9.93","+2.48","6.48","+4.78","0.71","+50.2","65.2","+1.43","5.14","+1.73","1.01","+0.34","5.68","+2","3.25","+1.05","51"
"1423",="8105","凌巨","8.91","2012","134","-7.16","5.75","+72.5","-6.58","-5.86","4.3","+1.99","-4.92","-0.6","-1.49","-0.08","-8.27","-0.96","-4.21","-0.3","32"
"1424",="9944","新麗","25.65","2012","37.9","-2.32","5.99","-2.57","0.08","-85.4","15.8","-0.04","0.5","-1.16","0.07","-0.48","0.72","-1.75","0.41","-0.97","45"
"1425",="1453","大將","6.83","2012","6.94","+217","2.11","+2729","1.22","+1558","30.4","+27","16.9","+13.7","1.61","+1.51","13","+12","10.9","+10.2","66"
"1426",="9949","琉園","11.5","2012","6.11","+24.5","4.61","+33.5","0.36","+27.6","75.4","+5.05","5.81","+0.14","0.76","+0.16","4.66","+0.76","3.74","+0.63","53"
"1427",="5344","立衛","9.9","2012","1.83","","0.12","","0.91","+167","6.39","","49.7","","1.14","+0.71","9.95","","9.44","","55"
"1428",="1455","集盛","7.19","2012","170","","2.53","","-0.66","-150","1.49","","-0.39","","-0.11","-0.37","-0.93","","-0.47","","28"
"1429",="1802","台玻","8.65","2012","326","-11","15.4","-70.1","-19.5","-177","4.72","-9.33","-6.9","-13.7","-0.83","-1.94","-4.4","-9.27","-2.58","-5.84","32"
"1430",="2017","官田鋼","6.56","2012","62.4","-9.23","1.21","-80.8","-3.96","-383","1.93","-7.21","-4.63","-8.03","-1.1","-1.52","-5.65","-10.3","-3.71","-6.8","30"
"1431",="8047","星雲","10.1","2012","8.3","+4.68","2.68","+11.4","0.25","+178","32.3","+1.94","2.96","+1.85","0.48","+0.31","4.52","+2.89","3.68","+2.32","50"
"1432",="8011","台通","16.65","2012","20","-9.71","4.28","+8.44","1.94","-0.75","21.4","+3.58","8.93","+0.16","2.81","-0.21","13.3","-4.67","9.03","-3.46","53"
"1433",="8038","長園科","32.8","2012","1.31","","0.78","","-0.27","-188","59.4","","-20.6","","-0.57","-1.23","-4.51","","-3.18","","38"
"1434",="8409","商之器","18.65","2012","2.13","-12.2","1.5","-9.38","-0.32","-444","70.5","+2.15","-15","-18.8","-1.56","-2.02","-14.1","-17.9","-9.24","-11.8","43"
"1435",="3051","力特","3.54","2012","40.4","+0.5","4.61","+1672","0.99","+109","11.4","+10.8","2.46","+29.1","0.31","+4.23","22.3","+166","0.85","+9.47","38"
"1436",="3089","元炬","21.45","2012","3.84","-6.02","0.43","+93.4","0.45","+212","11.1","+5.72","11.7","+21.5","0.86","+1.63","8.01","+15.1","6.32","+11.9","55"
"1437",="6165","捷泰","29.85","2012","11.1","+33.5","0.46","-23.1","-1.78","-18.3","4.18","-3.07","-16","+2.05","-1.86","-0.28","-22.6","-6.59","-17.4","-4.85","32"
"1438",="6236","康呈","8","2012","0.1","-68.3","0.04","-65.5","-0.21","-765","45","+3.58","-223","-234","-3.2","-3.72","-79.9","-94","-71.7","-80.3","41"
"1439",="1460","宏遠","8.42","2012","73.8","-1.84","11.1","-2.26","5.81","+184","15","-0.06","7.87","+5.15","1.33","+0.86","14.7","+8.98","6.85","+4.47","43"
"1440",="3268","海德威","10","2012","7.58","-40.3","0.77","-34.1","-0.66","-638","10.1","+0.95","-8.82","-8.06","-2.17","-1.88","-27","-23.6","-7.22","-6.27","21"
"1441",="1718","中纖","6.32","2012","301","+5.35","76","+17.3","4.14","-53.1","25.3","+2.57","8.06","+1.3","0.37","-0.4","6.56","+0.95","0.55","+0.05","45"
"1442",="4128","中天","31.5","2012","11.2","-6.43","4.55","-23.9","-1.81","-165","40.7","-9.36","-15.7","-39.6","-0.54","-1.56","-2.77","-7.83","-2.5","-7.18","51"
"1443",="6264","富裔","5.87","2012","2.36","-53.2","0.52","-31.7","-0.71","-1076","21.8","+6.86","-29.9","-31.3","-0.53","-0.6","-8.21","-9.14","-6","-6.7","34"
"1444",="8033","雷虎","8.19","2012","10.5","-7.15","3.45","-12.7","-1.69","-97.4","32.9","-2.11","-16.2","-8.56","-1.96","-0.97","-23.5","-12.9","-9.45","-4.64","30"
"1445",="8121","越峰","10.1","2012","28.2","-17","4.01","-63","0.01","-99.7","14.2","-17.6","-2.27","-17","0.01","-2.98","-1.71","-15.9","-0.95","-8.38","32"
"1446",="3419","譁裕","13.9","2012","38.5","+11.7","6.79","+61.7","0.92","+237","17.6","+5.46","2.4","+4.35","0.9","+1.75","5.78","+10.6","2.64","+4.78","34"
"1447",="4419","元勝","5.91","2012","5.11","","0.09","","-0.18","-444","1.7","","-3.44","","-0.46","-0.6","-6.02","","-3.81","","21"
"1448",="6164","華興","5.76","2012","16.7","+3.93","4.53","+2.95","0.39","-15.5","27.1","-0.26","2.24","-0.43","0.3","-0.07","2.48","-0.35","1.7","-0.21","43"
"1449",="6431","光麗-KY","22.65","2012","4.03","","1.17","","0","","29","","14","","1.42","","5.97","","4.98","","52"
"1450",="6443","元晶","6.19","-","","","","","","","","","","","","","","","","",""
"1451",="3067","全域","27","2012","4.4","-24.1","0.5","-54.6","-0.26","-239","11.4","-7.65","-5.97","-9.23","-0.9","-1.55","-7.51","-12.4","-5.51","-9","39"
"1452",="3698","隆達","18.45","2012","101","+10.5","13.2","+58.8","2.85","+307","13.1","+3.98","2.84","+4.35","0.68","+1.02","3.47","+5.21","1.53","+2.32","45"
"1453",="6130","星寶國際","27.4","2012","6.34","","2.43","","0.96","-29.6","38.3","","17.6","","3.78","-1.76","22","","16.7","","74"
"1454",="6237","驊訊","19.65","2012","3.53","-5.44","2.29","-12","-1.03","+52.7","65","-4.88","-29","+29","-1.35","+1.49","-7.14","+6.46","-6.63","+6.3","55"
"1455",="6593","台灣銘板","23.1","-","","","","","","","","","","","","","","","","",""
"1456",="2008","高興昌","12.3","2012","22.1","","-3.43","","-8.87","-42","-15.5","","-40.1","","-2.09","-0.62","-449","","-12.7","","21"
"1457",="3162","精確","9.25","2012","8.28","-0.64","1.21","+4.27","0.04","-34.6","14.6","+0.69","0.53","-0.27","0.08","-0.04","0.7","-0.37","0.39","-0.23","30"
"1458",="2025","千興","1.7","2012","27","-58","-4.03","-86.3","-4.38","-20.2","-14.9","-11.5","-16.2","-10.6","-1.56","-0.26","-20.5","-5.83","-14.3","-3.24","32"
"1459",="3230","錦明","5.45","2012","29.9","-12.8","1.49","-64.4","-2.65","-101","4.98","-7.23","-9.4","-5.84","-2.42","-1.17","-14.7","-8.79","-6.57","-3.73","23"
"1460",="3390","旭軟","13.85","2012","12.4","+1.3","4.39","+20","2.86","+24.9","35.4","+5.52","23.1","+4.36","5.15","+0.82","25.4","-0.91","18.3","-0.7","70"
"1461",="3545","敦泰","31.1","2012","50.1","","8.68","","1.23","-10.2","17.3","","2.45","","0.88","-0.11","4.79","","2.92","","27"
"1462",="4540","全球傳動","52.6","2012","","","","","","","","","","","","","","","","",""
"1463",="6131","鈞泰","2.75","2012","12","-24.3","2.18","-25.3","-0.57","-788","18.1","-0.25","-4.74","-5.26","-0.57","-0.65","-4.17","-4.72","-3.49","-3.94","43"
"1464",="3284","太普高","11.7","2012","13","+14.9","2.04","+34.7","0.68","+1436","15.6","+2.3","5.19","+4.8","1.32","+1.24","10.2","+9.5","5.67","+5.3","45"
"1465",="2538","基泰","9.82","2012","23.8","","10.2","","8.04","+20.7","43.1","","33.8","","2.03","+0.35","13.8","","7.08","","64"
"1466",="3228","金麗科","32.15","2012","2.64","","1.6","","-0.56","+51.2","60.7","","-21.2","","-0.95","+0.99","-11","","-9.23","","45"
"1467",="4113","聯上","12.3","2012","12.4","","4.1","","2.94","+264","33.1","","23.7","","4.36","+2.9","18.5","","10.3","","55"
"1468",="1903","士紙","42.45","2012","21.2","-11.7","1.02","-36.1","-1.66","-88.7","4.81","-1.84","-7.84","-4.17","-0.64","-0.3","-4.15","-2.09","-2.35","-1.13","26"
"1469",="6113","亞矽","5.67","2012","20.4","-10","0.95","-33.6","-1.13","-607","4.65","-1.65","-5.53","-6.52","-2.16","-2.58","-15.5","-18.7","-10.6","-12.4","32"
"1470",="1449","佳和","15","2012","38.8","-16.1","1.18","-46.4","-1.22","+37.6","3.04","-1.72","-4.1","+2.19","-0.76","+0.54","-35.2","+6.73","-3.26","+1.53","23"
"1471",="6209","今國光","22.1","2012","68.2","+10.9","9.49","+11.8","4.2","+10.4","13.9","+0.1","6.13","+0.23","2.59","+0.25","9.75","+0.8","6.49","+0.46","51"
"1472",="2611","志信","6","2012","38.2","+172","14.9","+598","9.62","+841","39","+23.8","21.5","+36.4","5.02","+5.68","30.4","+38.8","16.9","+21.1","70"
"1473",="4123","晟德","56.4","2012","7.14","+4.28","2.89","+7.12","0.92","+117","40.6","+1.07","7.08","+5.66","0.81","+0.38","1.78","+1.34","1.51","+1.12","51"
